id,authors,title,venue_name,venue_vol,venue_date
ruby1991a,Ruby; and Kibler,SteppingStone: An empirical and analyt ical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,
ruby1991a,Ruby; and Kibler,SteppingStone: An empirical and analytical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,
ruby1991a,Ruby; and Kibler,SteppingStone: An empirical and analytical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,
ruby1991,D. Ruby and D. Kibler.,Learning subgoal sequences for planning.,In Proceedings of AAAI-91.,,
ruby1991,D. Ruby and D. Kibler.,Learning subgoal sequences for planning.,In Proceedings of AAAI-91.,,
sklansky1976,J. Sklansky and D. F. Kibler.,A theory of nonuniformity in digitized binary pictures.,IEEE Trans. Syst. Man and Cybernetics,SMC-6(9):,
brodley1992,Brodley; C. E. and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; C. E. and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; C. E. and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; C. E. and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; C. E. and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; and Utgoff; P. E.,"Multivariate versus univariate decision trees,",,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate Versus Univariate Decision Trees.,,,
brodley1992,C.E. Brodley and P.E. Ut-goff,Multivariate versus univariate decision trees.,,,
brodley1992,C.E. Brodley and P.E. Utgoff,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff; P. E.,Multivariate Versus Univariate Decision Trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Carla E. Brodley and Paul E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992,Brodley; and Utgoff,Multivariate Versus Univariate Decision Trees.,,,
brodley1992b,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,,,
brodley1992b,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,,,
brodley1992b,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,,,
brodley1992b,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,,,
brodley1992b,C.E. Brodley and P.E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992b,C.E. Brodley and P.E. Utgoff.,Multivariate versus univariate decision trees.,,,
brodley1992b,Carla E. Brodley and Paul Utgoff.,Multivariate decision trees.,,,
brodley1992b,Carla E. Brodley and Paul Utgoff.,Multivariate decision trees.,,,
brodley1992b,Brodley; C. E. and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992b,Brodley; C. E. and Utgoff; P. E.,Multivariate versus univariate decision trees.,,,
brodley1992b,C.E. Brodley and P.E. Utgoff,Multivariate versus univariate decision trees.,,,
brodley1994,C. E. Brodley and P. E. Utgoff.,Goal-directed Classification Using Linear Machine Decision Trees.,Machine Learning,,
brodley1994,C. E. Brodley and P. E. Utgoff.,Goal-directed Classification Using Linear Machine Decision Trees.,Machine Learning,,
brodley1994,C. E. Brodley and P. E. Ut-goff.,Goal-directed Classification Using Linear Machine Decision Trees.,Machine Learning,,
brodley1994,B. Draper; C. E. Brodley; and P. Utgoff.,Goal-directed Classification Using Linear Machine Decision Trees.,IEEE Trans. on Pattern Analysis and Machine Intelligence,,
brodley1994,C. E. Brodley and P. E. Utgoff.,Goal-directed Classification Using Linear Machine Decision Trees.,Machine Learning,,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Brodley; C. E. and Utgoff; P. E.,", ""Multivariate decision trees"",",Machine Learning.,,
brodley1995,Brodley; C. E. and Utgoff P. E.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Brodley; C. E. and Utgoff P. E.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Brodley; C. E. and Utgoff; P. E.,"Multivariate decision trees,",Machine Learning,19:,
brodley1995,Brodley; C. E. and Utgoff; P. E.,"Multivariate decision trees,",Machine Learning,19:,
brodley1995,Brodley; C. E. and Utgoff; P. E.,"Multivariate decision trees,",Machine Learning,19:,
brodley1995,Brodley; and Utgoff; P. E.,(in press). Multivariate decision trees.,Machine Learning.,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,,
brodley1995,Brodley; and Utgoff; P. E.,Multivariate decision trees.,Machine Learning,19 (1),
brodley1995,Brodley; Utgoff; P. E.,"Multivariate Decision Trees,",In Machine Learning,19,
brodley1995,Brodley; C.E. and Utgoff P.E.,"Multivariate Decision Trees,",Machine Learning,19,
brodley1995,Brodley; C.E. and Utgoff P.E.,"Multivariate Decision Trees,",Machine Learning,19,
brodley1995,Brodley; and Utgoff,"""Multivariate Decision Trees"",",Machine Learning,19,
brodley1995,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,Brodley; C.E. and Utgoff,"""Multivariate Decision Trees"",",Machine Learning,,
brodley1995,C.E. Brodley and P.E. Utgoff,"""Multivariate decision trees"",",Machine Learning,,
brodley1995,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,Brodley; and Utgoff; P. E.,Multivariate Decision Trees.,Machine Learning.,,
brodley1995,Carla Brodley and Paul Utgoff.,"""Linear Machine Decision Trees,""",,,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19,
brodley1995,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,C.E. Brodley and P.E. Utgoff,"""Multivariate decision trees"",",Machine Learning,,
brodley1995,C. Brodley and P. Utgoff.,Multivariate trees.,Machine Learning,19,
brodley1995,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,C. E. Brodley and P. E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,Brodley; and Utgoff,Multivariate Decision Trees.,Machine Learning.,,
brodley1995,Carla E. Brodley and Paul E. Utgoff.,Multivariate decision trees.,Machine Learning,19(1),
brodley1995,C.E. Brodley and P.E. Utgoff,Multivariate decision trees.,Machine Learning,19,
brodley1995,C. Brodley; P. Utgoff,"""Multivriate Decision Trees"",",Machine Learning,,
callan1991,Callan; J.P. and Utgoff,"""A Transformational Approach to Constructive Induction,""",Proceedings of the Eight International Workshop on Machine Learning,,
callan1991,Callan; J. and Utgoff,A Transformational Approach to Constructive Induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991,Callan; J. and Utgoff,A Transformational Approach to Constructive Induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991,Callan; J. and Utgoff,A Transformational Approach to Constructive Induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991,J. Callan and P. Utgoff.,A transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991,J. Callan and P. Utgoff.,A transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991,J.P. Callan and P.E. Utgoff,A transformational approach to constructive induction.,Proceedings of the Eighth International Workshop on Machine Learning,,
callan1991aaai,Callan; and Utgoff; P. E.,Constructive induction on domain knowl edge.,Proceedings of the Ninth National Conference on Artificial Intelligence,,
callan1991aaai,Callan; and Utgoff; P. E.,Constructive induction on domain knowledge.,Proceedings of the Ninth National Conference on Artificial Intelligence,,
callan1991aaai,J. P. Callan and P.E. Utgoff.,Constructive induction on domain knowledge.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,
cardie1993,C. Cardie.,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
cardie1993,C. Cardie.,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
cardie1993,C. Cardie.,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings Tenth International Conference on Machine Learning.,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings Tenth International Conference on Machine Learning.,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings Tenth International Conference on Machine Learning.,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings Tenth International Conference on Machine Learning.,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
cardie1993,Cardie,Using Decision Trees to Improve Case-Based Learning.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Richard Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Richard Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Richard Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Richard Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,18,
caruana1993,Richard Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,18,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,R. Caruana.,Multitask learning: A knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Caruana,Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,in: Proceedings of the Tenth International Conference on Machine Learning,,
caruana1993,Caruana,Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,in: Proceedings of the Tenth International Conference on Machine Learning,,
