idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
310,253,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,254,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,255,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,256,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,257,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2).,,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,258,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2).,,1989.0,T223F4551989,0.900805152979066,1.0,1,1,1
310,261,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (Vol.,,1989.0,T223F4551989,0.954131054131054,1.0,1,1,1
310,262,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2),,1989.0,T223F4551989,0.954131054131054,1.0,1,1,1
310,268,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,volume 2,1989.0,T223F4551989,0.954131054131054,1.0,1,1,1
310,299,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,300,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,"the cascade-correlation learning architecture. in touret-zky,",Advances in Neural Information Processing Systems,Vol. 2,1989.0,T223F4551989,0.8881481481481481,0.9508196721311476,1,1,1
310,301,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,Vol. 2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,302,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,Vol. 2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,303,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,Vol. 2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,304,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,305,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
310,306,fahlman1990a,fahlmann; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems 2 (NIPS-2),,1989.0,T223F4551989,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2,1989.0,T223F4551989,0.8881481481481481,1.0,1,1,1
311,206,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
311,209,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere,"the cascade-correlation learning architecture,",,,1990.0,T223S1451990,0.993103448275862,0.9913043478260868,1,1,1
311,210,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
311,219,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s.e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,0.9050903119868638,1.0,1,1,1
311,223,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. fahlman and c. lebiere,"the casade-correlation learning architecture,",,,1990.0,T223S1451990,0.9024827586206896,0.9141326306543698,1,1,1
311,229,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and christian lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,0.9200875752599892,1.0,1,1,1
311,237,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
311,238,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
311,239,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
311,246,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s.e. fahlman and c. lebiere,"the cascade-correlation learning architecture,",Advances in Neural Information Processing 2,,1990.0,T223S1451990,0.8927203065134098,0.9913043478260868,1,1,1
312,206,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
312,209,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere,"the cascade-correlation learning architecture,",,,1990.0,T223S1451990,0.993103448275862,0.9913043478260868,1,1,1
312,210,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
312,219,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s.e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,0.9050903119868638,1.0,1,1,1
312,223,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. fahlman and c. lebiere,"the casade-correlation learning architecture,",,,1990.0,T223S1451990,0.9024827586206896,0.9141326306543698,1,1,1
312,229,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and christian lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,0.9200875752599892,1.0,1,1,1
312,237,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
312,238,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
312,239,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,,,1990.0,T223S1451990,1.0,1.0,1,1,1
312,246,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s.e. fahlman and c. lebiere,"the cascade-correlation learning architecture,",Advances in Neural Information Processing 2,,1990.0,T223S1451990,0.8927203065134098,0.9913043478260868,1,1,1
312,311,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,fahlman1990a,s. e. fahlman and c. lebiere.,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223S1451990,1.0,1.0,1,1,1
313,194,fahlman1990a,fahlman s. and lebiere c.,the cascade correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architec ture,",,,1990.0,T223F4551990,0.9266153846153846,0.924919313392949,1,1,1
313,195,fahlman1990a,fahlman s. and lebiere c.,the cascade correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,",,,1990.0,T223F4551990,0.9266153846153846,0.9371541501976284,1,1,1
313,196,fahlman1990a,fahlman s. and lebiere c.,the cascade correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9266153846153846,0.9468599033816424,1,1,1
313,197,fahlman1990a,fahlman s. and lebiere c.,the cascade correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9266153846153846,0.9468599033816424,1,1,1
313,198,fahlman1990a,fahlman s. and lebiere c.,the cascade correlation learning architecture.,Advances in Neural Information Processing Systems,volume2,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9266153846153846,0.9468599033816424,1,1,1
