id,authors,title,venue_name,venue_vol,venue_date,blocking_key
porter1986,bruce porter and dennus kibler.,experimental goal regression: a method for learning problem-solving heuristics.,Machine Learning,1,,
ruby1989,david ruby and dennis kibler.,learning subgoal sequences for planning.,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,
ruby1991a,ruby; and kibler,steppingstone: an empirical and analyt ical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,,
ruby1991a,ruby; and kibler,steppingstone: an empirical and analytical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,,
ruby1991a,ruby; and kibler,steppingstone: an empirical and analytical evaluation.,Proceedings Ninth National Conference on Artificial Intelligence.,,,
ruby1991,d. ruby and d. kibler.,learning subgoal sequences for planning.,In Proceedings of AAAI-91.,,,
ruby1991,d. ruby and d. kibler.,learning subgoal sequences for planning.,In Proceedings of AAAI-91.,,,
sklansky1976,j. sklansky and d. f. kibler.,a theory of nonuniformity in digitized binary pictures.,IEEE Trans. Syst. Man and Cybernetics,SMC-6(9):,,
brodley1992,brodley; c. e. and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; c. e. and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; c. e. and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; c. e. and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; c. e. and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; and utgoff; p. e.,"multivariate versus univariate decision trees,",,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,c.e. brodley and p.e. ut-goff,multivariate versus univariate decision trees.,,,,
brodley1992,c.e. brodley and p.e. utgoff,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,carla e. brodley and paul e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992,brodley; and utgoff,multivariate versus univariate decision trees.,,,,
brodley1992b,c. e. brodley and p. e. utgoff.,multivariate decision trees.,,,,
brodley1992b,c. e. brodley and p. e. utgoff.,multivariate decision trees.,,,,
brodley1992b,c. e. brodley and p. e. utgoff.,multivariate decision trees.,,,,
brodley1992b,c. e. brodley and p. e. utgoff.,multivariate decision trees.,,,,
brodley1992b,c.e. brodley and p.e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992b,c.e. brodley and p.e. utgoff.,multivariate versus univariate decision trees.,,,,
brodley1992b,carla e. brodley and paul utgoff.,multivariate decision trees.,,,,
brodley1992b,carla e. brodley and paul utgoff.,multivariate decision trees.,,,,
brodley1992b,brodley; c. e. and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992b,brodley; c. e. and utgoff; p. e.,multivariate versus univariate decision trees.,,,,
brodley1992b,c.e. brodley and p.e. utgoff,multivariate versus univariate decision trees.,,,,
brodley1994,c. e. brodley and p. e. utgoff.,goal-directed classification using linear machine decision trees.,Machine Learning,,,
brodley1994,c. e. brodley and p. e. utgoff.,goal-directed classification using linear machine decision trees.,Machine Learning,,,
brodley1994,c. e. brodley and p. e. ut-goff.,goal-directed classification using linear machine decision trees.,Machine Learning,,,
brodley1994,b. draper; c. e. brodley; and p. utgoff.,goal-directed classification using linear machine decision trees.,IEEE Trans. on Pattern Analysis and Machine Intelligence,,,
brodley1994,c. e. brodley and p. e. utgoff.,goal-directed classification using linear machine decision trees.,Machine Learning,,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,brodley; c. e. and utgoff; p. e.,", ""multivariate decision trees"",",Machine Learning.,,,
brodley1995,brodley; c. e. and utgoff p. e.,multivariate decision trees.,Machine Learning,19,,
brodley1995,brodley; c. e. and utgoff p. e.,multivariate decision trees.,Machine Learning,19,,
brodley1995,brodley; c. e. and utgoff; p. e.,"multivariate decision trees,",Machine Learning,19:,,
brodley1995,brodley; c. e. and utgoff; p. e.,"multivariate decision trees,",Machine Learning,19:,,
brodley1995,brodley; c. e. and utgoff; p. e.,"multivariate decision trees,",Machine Learning,19:,,
brodley1995,brodley; and utgoff; p. e.,(in press). multivariate decision trees.,Machine Learning.,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,,,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning,19 (1),,
brodley1995,brodley; utgoff; p. e.,"multivariate decision trees,",In Machine Learning,19,,
brodley1995,brodley; c.e. and utgoff p.e.,"multivariate decision trees,",Machine Learning,19,,
brodley1995,brodley; c.e. and utgoff p.e.,"multivariate decision trees,",Machine Learning,19,,
brodley1995,brodley; and utgoff,"""multivariate decision trees"",",Machine Learning,19,,
brodley1995,c. e. brodley and p. e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,brodley; c.e. and utgoff,"""multivariate decision trees"",",Machine Learning,,,
brodley1995,c.e. brodley and p.e. utgoff,"""multivariate decision trees"",",Machine Learning,,,
brodley1995,c. e. brodley and p. e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,brodley; and utgoff; p. e.,multivariate decision trees.,Machine Learning.,,,
brodley1995,carla brodley and paul utgoff.,"""linear machine decision trees,""",,,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19,,
brodley1995,c. e. brodley and p. e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,c.e. brodley and p.e. utgoff,"""multivariate decision trees"",",Machine Learning,,,
brodley1995,c. brodley and p. utgoff.,multivariate trees.,Machine Learning,19,,
brodley1995,c. e. brodley and p. e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,c. e. brodley and p. e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,brodley; and utgoff,multivariate decision trees.,Machine Learning.,,,
brodley1995,carla e. brodley and paul e. utgoff.,multivariate decision trees.,Machine Learning,19(1),,
brodley1995,c.e. brodley and p.e. utgoff,multivariate decision trees.,Machine Learning,19,,
brodley1995,c. brodley; p. utgoff,"""multivriate decision trees"",",Machine Learning,,,
callan1991,callan; j.p. and utgoff,"""a transformational approach to constructive induction,""",Proceedings of the Eight International Workshop on Machine Learning,,,
callan1991,callan; j. and utgoff,a transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991,callan; j. and utgoff,a transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991,callan; j. and utgoff,a transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991,j. callan and p. utgoff.,a transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991,j. callan and p. utgoff.,a transformational approach to constructive induction.,In Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991,j.p. callan and p.e. utgoff,a transformational approach to constructive induction.,Proceedings of the Eighth International Workshop on Machine Learning,,,
callan1991aaai,callan; and utgoff; p. e.,constructive induction on domain knowl edge.,Proceedings of the Ninth National Conference on Artificial Intelligence,,,
callan1991aaai,callan; and utgoff; p. e.,constructive induction on domain knowledge.,Proceedings of the Ninth National Conference on Artificial Intelligence,,,
callan1991aaai,j. p. callan and p.e. utgoff.,constructive induction on domain knowledge.,In Proceedings of the Ninth National Conference on Artificial Intelligence,,,
cardie1993,c. cardie.,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
cardie1993,c. cardie.,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
cardie1993,c. cardie.,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings Tenth International Conference on Machine Learning.,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings Tenth International Conference on Machine Learning.,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings Tenth International Conference on Machine Learning.,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings Tenth International Conference on Machine Learning.,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
cardie1993,cardie,using decision trees to improve case-based learning.,Proceedings of the Tenth International Conference on Machine Learning,,,
caruana1993,r. caruana.,multitask learning: a knowledge-based of source of inductive bias.,Proceedings of the Tenth International Conference on Machine Learning,,,
